Clear Date,Product Code,Symbol,Financial Institutions Long,Financial Institutions Short,Managed Money Long,Managed Money Short,Others Long,Others Short,Physicals Long,Physicals Short,Operators Long,Operators Short,Financial Institutions Long Risk,Financial Institutions Short Risk,Managed Money Long Risk,Managed Money Short Risk,Others Long Risk,Others Short Risk,Physicals Long Risk,Physicals Short Risk,Operators Long Risk,Operators Short Risk,Open Interest
2023-03-03,SPTM,S10TC,9280.5,13173.0,0.0,0.0,0.0,0.0,16767.4,12894.9,0.0,0.0,1415.0,3750.0,0.0,0.0,0.0,0.0,14817.4,10971.4,0.0,0.0,26068.72
2023-03-10,CPTM,C5TC,18908.96,12582.22,0.0,0.0,14360.5,7805.5,26937.3,39275.9,0.0,0.0,5521.54,6229.91,0.0,0.0,0.0,0.0,17415.4,24052.3,0.0,0.0,60248.94
2023-03-10,PTCM,P4TC,17368.07,19377.58,0.0,0.0,17169.16,8513.3,33663.25,40958.7,0.0,0.0,5522.07,10494.18,0.0,0.0,0.0,0.0,27916.1,35023.6,0.0,0.0,68227.1
2023-03-10,SPTM,S10TC,8730.0,10721.0,0.0,0.0,3465.5,5545.5,16509.8,12458.8,0.0,0.0,1515.0,3680.0,0.0,0.0,0.0,0.0,14409.8,11503.8,0.0,0.0,28727.68
2023-03-17,CPTM,C5TC,18188.86,12827.6,0.0,0.0,10009.6,5701.0,34228.6,44254.6,0.0,0.0,5690.77,6260.8,0.0,0.0,0.0,0.0,22827.8,27684.6,0.0,0.0,62449.55
2023-03-17,PTCM,P4TC,16627.84,19255.63,0.0,0.0,12700.65,6236.0,42588.5,46325.2,0.0,0.0,4367.24,9141.57,0.0,0.0,0.0,0.0,32571.3,37045.8,0.0,0.0,71927.88
2023-03-17,SPTM,S10TC,8520.0,10986.0,0.0,0.0,3565.5,5170.0,17442.6,13392.1,0.0,0.0,1365.0,3920.0,0.0,0.0,0.0,0.0,15302.6,11741.6,0.0,0.0,29548.7
2023-03-24,CPTM,C5TC,18850.82,12779.49,0.0,0.0,10114.45,5701.0,35322.3,46207.75,0.0,0.0,6006.39,6210.56,0.0,0.0,0.0,0.0,23703.4,28882.0,0.0,0.0,64315.91
2023-03-24,PTCM,P4TC,17384.04,19369.07,0.0,0.0,12977.02,6366.0,42691.6,47308.35,0.0,0.0,4532.19,9314.52,0.0,0.0,0.0,0.0,33123.95,37550.65,0.0,0.0,73052.02
2023-03-24,SPTM,S10TC,9195.0,11721.0,0.0,0.0,3580.0,5430.0,18221.2,13845.2,0.0,0.0,1335.0,4320.0,0.0,0.0,0.0,0.0,16111.2,12225.2,0.0,0.0,30993.71
2023-03-31,CPTM,C5TC,25066.45,15470.16,0.0,0.0,0.0,0.0,33030.87,44615.27,0.0,0.0,5753.54,6076.24,0.0,0.0,0.0,0.0,21818.57,27904.95,0.0,0.0,58122.24
2023-03-31,PTCM,P4TC,25057.98,21286.6,0.0,0.0,0.0,0.0,40068.2,46252.55,0.0,0.0,3923.66,8595.32,0.0,0.0,0.0,0.0,31229.25,37283.0,0.0,0.0,65130.36
2023-03-31,SPTM,S10TC,8670.5,13942.0,0.0,0.0,0.0,0.0,17485.4,12148.9,0.0,0.0,720.0,4210.0,0.0,0.0,0.0,0.0,15539.4,10392.4,0.0,0.0,26156.17
2023-04-06,CPTM,C5TC,28921.43,27294.39,0.0,0.0,0.0,0.0,21083.7,27410.4,0.0,0.0,5706.88,5977.08,0.0,0.0,0.0,0.0,12308.0,12204.1,0.0,0.0,54465.77
2023-04-06,PTCM,P4TC,34788.91,31623.66,0.0,0.0,0.0,0.0,22173.55,29039.45,0.0,0.0,4061.21,8959.53,0.0,0.0,0.0,0.0,18037.55,23227.95,0.0,0.0,61000.14
2023-04-06,SPTM,S10TC,15089.5,18810.2,0.0,0.0,0.0,0.0,10203.2,6448.0,0.0,0.0,1245.0,4470.0,0.0,0.0,0.0,0.0,8378.2,5543.0,0.0,0.0,25488.88
2023-04-14,CPTM,C5TC,16585.35,8718.0,0.0,0.0,10882.95,5482.0,33103.1,44245.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21720.6,27344.25,0.0,0.0,60572.92
2023-04-14,PTCM,P4TC,11976.65,13509.75,0.0,0.0,13280.19,5510.0,40579.8,47124.35,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,31355.4,37468.45,0.0,0.0,65833.55
2023-04-14,SPTM,S10TC,7238.0,8720.0,0.0,0.0,3259.0,5485.0,17706.8,13883.8,0.0,0.0,540.0,0.0,0.0,0.0,0.0,0.0,15655.8,12043.8,0.0,0.0,28204.52
2023-04-21,CPTM,C5TC,18291.33,12781.42,0.0,0.0,11204.11,5728.0,34786.05,45391.05,0.0,0.0,6428.22,6112.38,0.0,0.0,0.0,0.0,22404.8,27205.2,0.0,0.0,64275.78
2023-04-21,PTCM,P4TC,18308.96,17808.72,0.0,0.0,13526.25,5459.0,42554.8,51558.65,0.0,0.0,4312.97,8345.98,0.0,0.0,0.0,0.0,32891.0,40952.55,0.0,0.0,74396.5
2023-04-21,SPTM,S10TC,8808.0,10240.0,0.0,0.0,3253.0,5745.0,18251.0,14212.0,0.0,0.0,1375.0,4405.0,0.0,0.0,0.0,0.0,15855.0,12268.0,0.0,0.0,30312.24
2023-04-28,CPTM,C5TC,26536.72,27334.46,0.0,0.0,0.0,0.0,30838.45,31778.5,0.0,0.0,5315.33,5864.69,0.0,0.0,0.0,0.0,20229.8,15984.6,0.0,0.0,57373.86
2023-04-28,PTCM,P4TC,29991.36,28069.02,0.0,0.0,0.0,0.0,37394.6,40582.0,0.0,0.0,3073.4,7609.98,0.0,0.0,0.0,0.0,28251.25,30368.65,0.0,0.0,67389.8
2023-04-28,SPTM,S10TC,14743.5,13247.0,0.0,0.0,0.0,0.0,11144.8,12521.3,0.0,0.0,775.0,4190.0,0.0,0.0,0.0,0.0,9253.8,10469.8,0.0,0.0,25888.04
2023-05-05,CPTM,C5TC,17752.28,13247.79,0.0,0.0,11346.95,5367.0,32401.65,42566.45,0.0,0.0,5139.78,6029.23,0.0,0.0,0.0,0.0,22620.5,25896.1,0.0,0.0,61506.55
2023-05-05,PTCM,P4TC,15328.19,16843.41,0.0,0.0,13610.63,5065.0,42814.9,47836.85,0.0,0.0,3289.95,7026.48,0.0,0.0,0.0,0.0,33112.6,36608.1,0.0,0.0,71752.81
2023-05-05,SPTM,S10TC,8746.0,10175.0,0.0,0.0,3099.5,5672.0,17663.2,13541.7,0.0,0.0,1285.0,4500.0,0.0,0.0,0.0,0.0,15757.2,11418.2,0.0,0.0,29507.52
2023-05-12,CPTM,C5TC,17482.93,13947.95,0.0,0.0,11310.03,5422.0,34218.3,43539.7,0.0,0.0,5205.55,6553.0,0.0,0.0,0.0,0.0,24574.5,26308.55,0.0,0.0,63005.52
2023-05-12,PTCM,P4TC,16207.32,16634.46,0.0,0.0,13305.12,4947.0,43247.25,49333.55,0.0,0.0,3699.34,7352.12,0.0,0.0,0.0,0.0,33721.95,37058.85,0.0,0.0,72757.82
2023-05-12,SPTM,S10TC,8141.0,9630.0,0.0,0.0,3191.5,5865.0,17829.2,13546.7,0.0,0.0,1285.0,4720.0,0.0,0.0,0.0,0.0,15828.2,11444.2,0.0,0.0,29161.27
2023-05-19,CPTM,C5TC,19367.65,14527.2,0.0,0.0,11429.99,5412.0,35962.25,46682.2,0.0,0.0,6072.38,7207.67,0.0,0.0,0.0,0.0,26315.7,27372.28,0.0,0.0,66757.47
2023-05-19,PTCM,P4TC,16988.04,17423.42,0.0,0.0,13538.73,4764.0,44537.0,51503.05,0.0,0.0,4339.19,8194.34,0.0,0.0,0.0,0.0,34781.9,38551.5,0.0,0.0,75066.58
2023-05-19,SPTM,S10TC,8151.0,9665.0,0.0,0.0,3346.0,5600.0,17753.6,13865.6,0.0,0.0,1285.0,4705.0,0.0,0.0,0.0,0.0,15757.6,11838.6,0.0,0.0,29252.92
2023-05-26,CPTM,C5TC,19856.67,15045.28,0.0,0.0,11746.4,5551.2,37322.35,48013.75,0.0,0.0,5960.71,7671.4,0.0,0.0,0.0,0.0,27335.8,28122.35,0.0,0.0,68924.01
2023-05-26,PTCM,P4TC,21484.96,20579.64,0.0,0.0,14254.05,4839.0,47153.95,55311.25,0.0,0.0,7510.57,10581.5,0.0,0.0,0.0,0.0,37412.7,41362.5,0.0,0.0,82886.18
2023-05-26,SPTM,S10TC,7646.0,9850.0,0.0,0.0,3412.5,5035.0,17894.8,13958.3,0.0,0.0,1275.0,5365.0,0.0,0.0,0.0,0.0,15963.8,11994.8,0.0,0.0,28951.3
2023-06-02,CPTM,C5TC,17238.85,12549.32,0.0,0.0,11316.28,5056.8,33273.9,43727.7,0.0,0.0,5001.77,7118.44,0.0,0.0,0.0,0.0,23656.0,25927.65,0.0,0.0,61824.41
2023-06-02,PTCM,P4TC,19058.66,18604.13,0.0,0.0,13683.35,4414.0,42860.25,50028.35,0.0,0.0,6563.08,9107.46,0.0,0.0,0.0,0.0,33478.75,38676.15,0.0,0.0,75604.6
2023-06-02,SPTM,S10TC,7124.0,10083.47,0.0,0.0,3481.0,4959.0,17578.0,13032.0,0.0,0.0,1335.0,5398.47,0.0,0.0,0.0,0.0,15882.0,11729.0,0.0,0.0,28183.42
2023-06-09,CPTM,C5TC,17557.09,12816.42,0.0,0.0,11352.48,5059.6,34377.8,45032.0,0.0,0.0,5186.01,7252.67,0.0,0.0,0.0,0.0,24891.0,26507.85,0.0,0.0,63287.56
2023-06-09,PTCM,P4TC,19001.01,18957.56,0.0,0.0,13757.64,4509.0,43927.2,50748.3,0.0,0.0,6167.27,9277.08,0.0,0.0,0.0,0.0,34798.35,39669.5,0.0,0.0,76688.55
2023-06-09,SPTM,S10TC,8082.8,10810.81,0.0,0.0,3605.7,5568.0,18220.1,13698.1,0.0,0.0,1993.8,6045.81,0.0,0.0,0.0,0.0,16659.1,12487.6,0.0,0.0,29908.24
2023-06-16,CPTM,C5TC,20679.37,14391.96,0.0,0.0,11426.59,5107.6,29831.3,42150.6,0.0,0.0,5203.47,7251.04,0.0,0.0,0.0,0.0,22351.7,23281.7,0.0,0.0,61942.07
2023-06-16,PTCM,P4TC,22274.95,28761.78,0.0,0.0,13854.57,4639.0,33226.45,33368.1,0.0,0.0,6205.44,9211.24,0.0,0.0,0.0,0.0,24117.9,24246.7,0.0,0.0,69351.81
2023-06-16,SPTM,S10TC,6854.38,11947.41,0.0,0.0,3581.75,5752.0,16626.25,9590.45,0.0,0.0,2007.38,5970.41,0.0,0.0,0.0,0.0,15726.25,8597.95,0.0,0.0,27060.95
2023-06-23,CPTM,C5TC,22039.32,14622.98,0.0,0.0,11769.32,5163.2,29550.05,42956.2,0.0,0.0,6206.08,7208.86,0.0,0.0,0.0,0.0,22187.9,23242.1,0.0,0.0,63357.74
2023-06-23,PTCM,P4TC,24436.9,30105.63,0.0,0.0,14364.51,5029.0,32993.05,34060.45,0.0,0.0,6754.07,8896.28,0.0,0.0,0.0,0.0,23841.45,24402.75,0.0,0.0,71802.07
2023-06-23,SPTM,S10TC,7098.36,12501.31,0.0,0.0,3642.8,5940.0,17185.4,9804.0,0.0,0.0,1966.36,6134.31,0.0,0.0,0.0,0.0,16090.4,8813.0,0.0,0.0,27925.58
2023-06-30,CPTM,C5TC,14605.99,12707.69,0.0,0.0,11238.76,5617.2,34608.9,41881.15,0.0,0.0,4761.48,6870.19,0.0,0.0,0.0,0.0,24876.9,24902.86,0.0,0.0,60452.23
2023-06-30,PTCM,P4TC,17578.17,18047.32,0.0,0.0,13928.3,4492.0,42245.45,48842.35,0.0,0.0,7079.7,8244.5,0.0,0.0,0.0,0.0,33785.1,38067.78,0.0,0.0,73752.53
2023-06-30,SPTM,S10TC,8288.03,10804.85,0.0,0.0,3818.6,5597.0,18765.5,14186.2,0.0,0.0,2026.03,4994.85,0.0,0.0,0.0,0.0,16970.5,13035.2,0.0,0.0,30874.47
2023-07-07,CPTM,C5TC,14617.9,13445.32,0.0,0.0,11419.87,5480.6,36406.35,42885.9,0.0,0.0,5313.61,7032.6,0.0,0.0,0.0,0.0,26317.6,26099.9,0.0,0.0,62446.57
2023-07-07,PTCM,P4TC,19510.52,19355.79,0.0,0.0,14241.51,4387.0,43094.05,50407.0,0.0,0.0,8197.15,8455.58,0.0,0.0,0.0,0.0,34132.6,39078.65,0.0,0.0,76843.88
2023-07-07,SPTM,S10TC,7166.85,9895.15,0.0,0.0,4029.25,6207.0,18735.4,13638.8,0.0,0.0,1924.85,4570.15,0.0,0.0,0.0,0.0,16905.4,12673.3,0.0,0.0,29933.54
2023-07-14,CPTM,C5TC,15929.48,14809.84,0.0,0.0,11471.28,5481.0,38618.8,45254.4,0.0,0.0,6334.34,8115.77,0.0,0.0,0.0,0.0,27126.9,26311.5,0.0,0.0,66015.04
2023-07-14,PTCM,P4TC,20030.22,19518.81,0.0,0.0,14409.97,4447.0,43751.05,51174.6,0.0,0.0,8887.83,8418.15,0.0,0.0,0.0,0.0,36007.75,40067.0,0.0,0.0,78196.69
2023-07-14,SPTM,S10TC,7818.54,10920.71,0.0,0.0,4015.0,6512.0,19615.0,13828.5,0.0,0.0,2136.54,4430.71,0.0,0.0,0.0,0.0,17813.0,12926.0,0.0,0.0,31449.41
2023-07-21,CPTM,C5TC,14073.25,12747.1,0.0,0.0,11597.29,5476.0,41257.35,47361.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28798.8,26933.5,0.0,0.0,66932.75
2023-07-21,PTCM,P4TC,15235.05,15621.15,0.0,0.0,14498.13,4437.0,46037.75,53164.1,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,37284.95,41076.55,0.0,0.0,75769.83
2023-07-21,SPTM,S10TC,6346.8,10241.75,0.0,0.0,4248.5,6417.0,19812.3,13560.6,0.0,0.0,540.0,0.0,0.0,0.0,0.0,0.0,18010.3,12706.1,0.0,0.0,30405.62
2023-07-28,CPTM,C5TC,17478.68,16041.36,0.0,0.0,10058.16,5465.0,41532.7,46503.4,0.0,0.0,7558.24,8869.67,0.0,0.0,0.0,0.0,28641.0,26383.9,0.0,0.0,69071.51
2023-07-28,PTCM,P4TC,22901.97,20736.95,0.0,0.0,14861.01,4697.0,45350.05,54809.75,0.0,0.0,10281.12,6902.21,0.0,0.0,0.0,0.0,36449.9,42275.65,0.0,0.0,83119.59
2023-07-28,SPTM,S10TC,8115.0,12016.19,0.0,0.0,4256.0,6367.0,20101.4,13884.7,0.0,0.0,2373.0,4361.19,0.0,0.0,0.0,0.0,17863.4,12967.7,0.0,0.0,32473.99
2023-08-04,CPTM,C5TC,14364.56,13438.01,0.0,0.0,8964.66,4658.0,37247.72,41948.87,0.0,0.0,5910.13,7576.78,0.0,0.0,0.0,0.0,26533.97,23329.6,0.0,0.0,60575.25
2023-08-04,PTCM,P4TC,20762.43,17786.05,0.0,0.0,13805.3,4295.0,39021.7,49516.95,0.0,0.0,8839.45,6342.91,0.0,0.0,0.0,0.0,30602.7,39489.05,0.0,0.0,73584.2
2023-08-04,SPTM,S10TC,7631.0,10987.84,0.0,0.0,4188.25,6188.0,18202.7,12643.3,0.0,0.0,2306.0,4137.84,0.0,0.0,0.0,0.0,16137.7,11881.8,0.0,0.0,30022.6
2023-08-11,CPTM,C5TC,14290.48,13788.31,0.0,0.0,8930.16,4678.0,38411.45,42799.65,0.0,0.0,5772.68,7583.2,0.0,0.0,0.0,0.0,27901.3,23502.77,0.0,0.0,61635.83
2023-08-11,PTCM,P4TC,21052.88,17362.59,0.0,0.0,13791.8,4325.0,39340.4,50923.0,0.0,0.0,9006.36,6386.46,0.0,0.0,0.0,0.0,30537.4,40503.25,0.0,0.0,74185.18
2023-08-11,SPTM,S10TC,7529.0,11781.97,0.0,0.0,4242.0,6513.0,19104.6,12369.0,0.0,0.0,2259.0,4996.97,0.0,0.0,0.0,0.0,16814.6,11632.0,0.0,0.0,30873.63
2023-08-18,CPTM,C5TC,15461.3,15208.22,0.0,0.0,9168.88,4678.0,39790.0,43923.5,0.0,0.0,6794.4,8467.47,0.0,0.0,0.0,0.0,27176.7,24022.9,0.0,0.0,64416.38
2023-08-18,PTCM,P4TC,21514.42,18818.27,0.0,0.0,13674.1,4500.0,42167.85,52006.95,0.0,0.0,9758.06,7405.05,0.0,0.0,0.0,0.0,32995.45,40864.1,0.0,0.0,77358.01
2023-08-18,SPTM,S10TC,7834.64,11866.49,0.0,0.0,4096.25,6883.0,20637.0,13644.2,0.0,0.0,2334.64,5136.49,0.0,0.0,0.0,0.0,17532.0,12748.2,0.0,0.0,32565.88
2023-08-25,CPTM,C5TC,17050.65,14908.14,0.0,0.0,9141.21,4763.0,40882.15,45938.85,0.0,0.0,8820.34,9389.15,0.0,0.0,0.0,0.0,27357.9,24093.5,0.0,0.0,67074.9
2023-08-25,PTCM,P4TC,21685.18,15767.6,0.0,0.0,14256.76,5025.0,38907.85,51770.7,0.0,0.0,13671.71,7573.9,0.0,0.0,0.0,0.0,28934.3,40157.6,0.0,0.0,74851.58
2023-08-25,SPTM,S10TC,7307.46,9119.15,0.0,0.0,4093.0,6753.0,18046.0,13439.1,0.0,0.0,5072.46,5619.15,0.0,0.0,0.0,0.0,14977.0,12344.6,0.0,0.0,29448.43
2023-09-01,CPTM,C5TC,17866.47,15833.97,0.0,0.0,8499.39,4227.0,33190.0,38328.7,0.0,0.0,7528.97,8527.56,0.0,0.0,0.0,0.0,23061.3,19205.0,0.0,0.0,59555.0
2023-09-01,PTCM,P4TC,26979.62,24428.37,0.0,0.0,13325.53,4443.0,22425.1,31742.4,0.0,0.0,12685.68,7709.89,0.0,0.0,0.0,0.0,13432.6,23447.1,0.0,0.0,62727.55
2023-09-01,SPTM,S10TC,8668.58,10575.58,0.0,0.0,3992.25,6531.0,13088.4,8547.7,0.0,0.0,5039.58,5145.38,0.0,0.0,0.0,0.0,11933.4,7431.2,0.0,0.0,25749.36
2023-09-08,CPTM,C5TC,15324.53,13238.6,0.0,0.0,8608.93,4262.0,37342.05,42935.65,0.0,0.0,7269.23,7988.02,0.0,0.0,0.0,0.0,25551.9,22946.7,0.0,0.0,61276.75
2023-09-08,PTCM,P4TC,19208.2,13739.65,0.0,0.0,13528.56,4318.0,36466.75,49270.95,0.0,0.0,11439.7,7522.49,0.0,0.0,0.0,0.0,25369.55,38519.0,0.0,0.0,69210.0
2023-09-08,SPTM,S10TC,8099.28,8938.36,0.0,0.0,4024.25,6871.0,17341.1,13544.1,0.0,0.0,5601.28,5388.36,0.0,0.0,0.0,0.0,14079.1,12486.1,0.0,0.0,29476.63
2023-09-15,CPTM,C5TC,20930.73,15210.53,0.0,0.0,0.0,0.0,37203.05,42846.95,0.0,0.0,7616.34,7849.06,0.0,0.0,0.0,0.0,25129.2,22587.2,0.0,0.0,58129.77
2023-09-15,PTCM,P4TC,29470.94,16215.68,0.0,0.0,0.0,0.0,38279.55,51844.1,0.0,0.0,11973.47,7712.82,0.0,0.0,0.0,0.0,26169.4,40722.2,0.0,0.0,67763.41
2023-09-15,SPTM,S10TC,9341.21,13206.37,0.0,0.0,0.0,0.0,17498.6,13644.6,0.0,0.0,5929.96,5538.02,0.0,0.0,0.0,0.0,14223.6,12504.1,0.0,0.0,26854.82
2023-09-22,CPTM,C5TC,22341.14,17025.7,0.0,0.0,0.0,0.0,37896.5,43249.6,0.0,0.0,8584.67,8264.38,0.0,0.0,0.0,0.0,25904.2,22960.3,0.0,0.0,60239.23
2023-09-22,PTCM,P4TC,30354.56,16883.36,0.0,0.0,0.0,0.0,38663.35,51690.4,0.0,0.0,11945.8,7963.53,0.0,0.0,0.0,0.0,27011.85,41137.85,0.0,0.0,69029.37
2023-09-22,SPTM,S10TC,9395.25,13059.62,0.0,0.0,0.0,0.0,17374.0,13716.5,0.0,0.0,5443.25,5417.12,0.0,0.0,0.0,0.0,14189.0,12606.0,0.0,0.0,26782.8
2023-09-29,CPTM,C5TC,18093.28,19408.85,0.0,0.0,7506.7,3636.0,30393.1,31759.0,0.0,0.0,6314.99,7319.41,0.0,0.0,0.0,0.0,20462.1,14997.4,0.0,0.0,55993.18
2023-09-29,PTCM,P4TC,18370.57,25191.07,0.0,0.0,12582.39,4081.0,34041.95,33687.75,0.0,0.0,9678.64,7920.08,0.0,0.0,0.0,0.0,23207.8,23960.65,0.0,0.0,65015.18
2023-09-29,SPTM,S10TC,14058.47,10275.1,0.0,0.0,3853.25,6323.0,8945.1,10164.9,0.0,0.0,4901.07,5076.3,0.0,0.0,0.0,0.0,5970.1,9255.9,0.0,0.0,26870.23
2023-10-06,CPTM,C5TC,17099.51,14202.31,0.0,0.0,7688.5,3706.0,32841.1,39711.4,0.0,0.0,6778.01,7716.39,0.0,0.0,0.0,0.0,23576.7,23028.51,0.0,0.0,57636.19
2023-10-06,PTCM,P4TC,17123.3,14431.32,0.0,0.0,12262.63,4141.0,36043.9,45469.2,0.0,0.0,9401.32,7938.39,0.0,0.0,0.0,0.0,24577.1,35610.2,0.0,0.0,65427.3
2023-10-06,SPTM,S10TC,6986.56,8234.58,0.0,0.0,3954.0,6553.0,16194.9,12246.7,0.0,0.0,4770.56,5314.58,0.0,0.0,0.0,0.0,13099.9,11405.2,0.0,0.0,27149.87
2023-10-13,CPTM,C5TC,15009.35,11050.85,0.0,0.0,8001.95,3941.0,34069.6,40996.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24540.4,23304.9,0.0,0.0,57087.13
2023-10-13,PTCM,P4TC,13311.45,10512.4,0.0,0.0,12600.58,4246.0,36592.7,46493.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25203.15,36104.6,0.0,0.0,62508.88
2023-10-13,SPTM,S10TC,4614.05,6264.05,0.0,0.0,3962.75,6493.0,16296.0,12025.3,0.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,13159.0,11151.3,0.0,0.0,24871.79
2023-10-20,CPTM,C5TC,19530.17,15106.17,0.0,0.0,8060.25,4362.0,35309.95,42534.6,0.0,0.0,8212.24,8107.99,0.0,0.0,0.0,0.0,25751.25,23450.05,0.0,0.0,62907.45
2023-10-20,PTCM,P4TC,16790.27,15207.06,0.0,0.0,13369.44,4131.0,36723.3,46078.45,0.0,0.0,9902.2,8257.67,0.0,0.0,0.0,0.0,25308.1,34995.65,0.0,0.0,66879.07
2023-10-20,SPTM,S10TC,6519.0,8211.3,0.0,0.0,4059.5,6523.0,16443.8,12183.2,0.0,0.0,3953.0,5596.3,0.0,0.0,0.0,0.0,13236.8,11364.7,0.0,0.0,27023.5
2023-10-27,CPTM,C5TC,19349.9,15703.97,0.0,0.0,7947.8,4407.0,36398.7,42345.8,0.0,0.0,8441.96,8544.96,0.0,0.0,0.0,0.0,26209.25,23148.0,0.0,0.0,63700.91
2023-10-27,PTCM,P4TC,18916.51,16087.66,0.0,0.0,13928.88,4126.0,37869.4,48359.45,0.0,0.0,11934.43,8418.2,0.0,0.0,0.0,0.0,26584.7,36470.4,0.0,0.0,70717.83
2023-10-27,SPTM,S10TC,6056.4,8304.33,0.0,0.0,4082.0,6565.0,16728.3,11908.8,0.0,0.0,3535.4,5654.33,0.0,0.0,0.0,0.0,13541.3,10961.8,0.0,0.0,26868.45
2023-11-03,CPTM,C5TC,13611.43,14089.45,0.0,0.0,7221.1,3623.0,32091.75,34284.9,0.0,0.0,6238.2,8146.6,0.0,0.0,0.0,0.0,22524.9,20260.15,0.0,0.0,52921.75
2023-11-03,PTCM,P4TC,16758.44,14966.4,0.0,0.0,13404.9,3004.0,32933.25,42666.8,0.0,0.0,10699.33,7678.24,0.0,0.0,0.0,0.0,22728.85,32514.5,0.0,0.0,63102.61
2023-11-03,SPTM,S10TC,4855.9,8450.94,0.0,0.0,4073.0,6048.0,16271.9,10580.8,0.0,0.0,2946.9,5425.94,0.0,0.0,0.0,0.0,13516.9,9605.3,0.0,0.0,25200.4
2023-11-10,CPTM,C5TC,14185.29,15055.8,0.0,0.0,7532.55,3613.0,37112.0,39577.25,0.0,0.0,6261.47,8483.06,0.0,0.0,0.0,0.0,25597.4,22063.57,0.0,0.0,58833.23
2023-11-10,PTCM,P4TC,16615.0,14904.23,0.0,0.0,13393.93,3089.0,31962.8,42060.65,0.0,0.0,10254.76,7721.73,0.0,0.0,0.0,0.0,21781.35,32700.75,0.0,0.0,61967.43
2023-11-10,SPTM,S10TC,4837.35,8770.1,0.0,0.0,4189.25,6273.0,16898.4,10776.5,0.0,0.0,2978.35,5190.1,0.0,0.0,0.0,0.0,14088.4,9839.5,0.0,0.0,25925.74
2023-11-17,CPTM,C5TC,19480.99,17186.52,0.0,0.0,0.0,0.0,37895.95,40599.8,0.0,0.0,6873.6,8674.54,0.0,0.0,0.0,0.0,25835.3,23161.5,0.0,0.0,57374.64
2023-11-17,PTCM,P4TC,25040.11,16719.22,0.0,0.0,0.0,0.0,34346.6,43294.8,0.0,0.0,9396.3,7833.55,0.0,0.0,0.0,0.0,22413.6,33608.45,0.0,0.0,59382.09
2023-11-17,SPTM,S10TC,6483.6,12512.26,0.0,0.0,0.0,0.0,18018.7,11977.6,0.0,0.0,3192.85,5223.39,0.0,0.0,0.0,0.0,14255.3,10195.8,0.0,0.0,24501.9
2023-11-24,CPTM,C5TC,16938.58,16490.32,0.0,0.0,7500.1,3803.0,38418.45,42767.55,0.0,0.0,7493.54,9439.2,0.0,0.0,0.0,0.0,24104.7,23966.32,0.0,0.0,62857.41
2023-11-24,PTCM,P4TC,18081.03,16180.41,0.0,0.0,13011.4,3554.0,35596.15,45552.2,0.0,0.0,10397.56,8571.32,0.0,0.0,0.0,0.0,23235.35,36383.35,0.0,0.0,66684.43
2023-11-24,SPTM,S10TC,5437.4,9011.87,0.0,0.0,4701.65,6388.0,18722.6,13338.7,0.0,0.0,3523.4,5200.8,0.0,0.0,0.0,0.0,14818.0,11342.3,0.0,0.0,28861.72
2023-12-01,CPTM,C5TC,16718.1,16119.58,0.0,0.0,6802.45,3223.0,39532.9,48271.5,0.0,0.0,7460.12,10073.17,0.0,0.0,0.0,0.0,25248.0,24420.7,0.0,0.0,63060.93
2023-12-01,PTCM,P4TC,15968.33,17381.82,0.0,0.0,12705.45,3897.0,34356.05,42702.15,0.0,0.0,9727.96,11130.63,0.0,0.0,0.0,0.0,21198.85,33760.95,0.0,0.0,63038.62
2023-12-01,SPTM,S10TC,5611.76,11828.22,0.0,0.0,5120.35,5756.0,17423.2,10497.0,0.0,0.0,3939.76,7578.78,0.0,0.0,0.0,0.0,13801.0,8397.2,0.0,0.0,28160.98
2023-12-08,CPTM,C5TC,16276.02,15295.79,0.0,0.0,6675.25,3463.0,39089.6,44955.65,0.0,0.0,7043.57,9307.22,0.0,0.0,0.0,0.0,26266.4,24610.9,0.0,0.0,62046.98
2023-12-08,PTCM,P4TC,15163.89,14332.27,0.0,0.0,12528.33,4007.0,35481.15,43527.2,0.0,0.0,9178.48,8173.83,0.0,0.0,0.0,0.0,21485.4,33337.25,0.0,0.0,63178.69
2023-12-08,SPTM,S10TC,5242.59,8777.41,0.0,0.0,4928.05,5499.0,17104.2,12777.4,0.0,0.0,3463.59,6424.95,0.0,0.0,0.0,0.0,13280.0,10612.4,0.0,0.0,27275.08
2023-12-15,CPTM,C5TC,17646.27,16892.76,0.0,0.0,6681.3,3623.0,42764.7,49507.15,0.0,0.0,7774.63,10687.64,0.0,0.0,0.0,0.0,27637.1,26491.2,0.0,0.0,67092.41
2023-12-15,PTCM,P4TC,17331.43,14605.91,0.0,0.0,12745.79,4287.0,35351.75,45304.35,0.0,0.0,9824.63,8718.43,0.0,0.0,0.0,0.0,21131.0,34856.35,0.0,0.0,65429.85
